tmdbId,person_id,name,job
579,16187,Jeannot Szwarc,Director
1586,508,David Koepp,Director
10139,5216,Gus Van Sant,Director
10156,14639,Mel Brooks,Director
257211,17698,Nancy Meyers,Director
699,10179,John Glen,Director
2085,10765,Andrzej Bartkowiak,Director
49040,19242,Tony Gilroy,Director
11601,508,David Koepp,Director
834,3950,Len Wiseman,Director
8197,190,Clint Eastwood,Director
246741,55934,Taika Waititi,Director
246741,55936,Jemaine Clement,Director
479,6482,John Singleton,Director
359724,366,James Mangold,Director
10445,4786,Richard Attenborough,Director
10480,58689,Neil LaBute,Director
5156,12329,Vittorio De Sica,Director
10603,54967,Sam Weisman,Director
13053,70238,Chris Williams,Director
13053,76595,Byron Howard,Director
9820,17698,Nancy Meyers,Director
3085,11435,Howard Hawks,Director
4614,23968,Phil Alden Robinson,Director
3291,1461,George Clooney,Director
2665,27746,Ken Finkleman,Director
150,1723,Walter Hill,Director
12101,2087,Richard Fleischer,Director
10474,65390,Scott Kalvert,Director
622,3556,Roman Polanski,Director
10400,13563,Norman Jewison,Director
11816,21958,Mark Rydell,Director
553,42,Lars von Trier,Director
1090,15361,Josef Rusnak,Director
10950,16853,Jessie Nelson,Director
9271,57090,Brett Leonard,Director
1672,18563,Georges Lautner,Director
10154,64030,Kelly Makin,Director
27581,55710,Adam McKay,Director
9352,57405,Jeff Schaffer,Director
9352,57407,David Mandel,Director
9352,57406,Alec Berg,Director
1599,17883,David O. Russell,Director
10705,11181,Kenneth Branagh,Director
709,10179,John Glen,Director
49444,142312,Jennifer Yuh Nelson,Director
8224,5572,Joel Schumacher,Director
10436,1032,Martin Scorsese,Director
653,9076,F. W. Murnau,Director
76170,366,James Mangold,Director
10806,7908,Frank Oz,Director
10872,34849,Ted Demme,Director
1428,2294,Robert Rodriguez,Director
3600,33279,Danny Cannon,Director
75780,9033,Christopher McQuarrie,Director
9367,2294,Robert Rodriguez,Director
14370,63713,Martha Coolidge,Director
1965,12989,Andrew Davis,Director
19186,29715,David Swift,Director
50544,82511,Will Gluck,Director
31174,33315,Richard Loncraine,Director
11562,1243,Woody Allen,Director
9349,6046,Roland Emmerich,Director
10590,2460,Randall Wallace,Director
1577,17649,Alexander Witt,Director
246655,9032,Bryan Singer,Director
29193,1255,David Mamet,Director
650,6482,John Singleton,Director
308,4429,Jim Jarmusch,Director
966,14520,John Sturges,Director
9691,7187,Richard Donner,Director
188927,58189,Justin Lin,Director
682,9915,Guy Hamilton,Director
16619,4135,Robert Redford,Director
10591,65734,Luke Greenfield,Director
11867,70792,David Hogan,Director
12335,5834,Robert Stevenson,Director
332,4759,David Kellogg,Director
4954,12840,John Badham,Director
39513,54733,Greg Mottola,Director
1632,9168,Alan Parker,Director
11041,58448,Penelope Spheeris,Director
49948,5690,James Algar,Director
49948,56146,Gaëtan Brizzi,Director
49948,56147,Paul Brizzi,Director
49948,74297,Hendel Butoy,Director
49948,74298,Francis Glebas,Director
49948,65531,Eric Goldberg,Director
49948,12824,Don Hahn,Director
49948,74299,Pixote Hunt,Director
4437,37710,Peter Hyams,Director
10990,7256,Lee Tamahori,Director
704,10586,Richard Lester,Director
12105,71253,George Dunning,Director
5966,17871,John Hamburg,Director
11978,66121,George Tillman Jr.,Director
11665,13426,Peter Segal,Director
922,4429,Jim Jarmusch,Director
6038,42994,David Dobkin,Director
86838,54472,Martin McDonagh,Director
3033,15557,Bill Condon,Director
363088,59026,Peyton Reed,Director
11551,4600,Joe Dante,Director
109414,19274,Seth Rogen,Director
109414,54734,Evan Goldberg,Director
291805,54507,Jon M. Chu,Director
9334,26713,Chuck Russell,Director
2289,2239,Anthony Minghella,Director
31011,107490,Jaco Van Dormael,Director
2295,19303,Kevin Smith,Director
399055,10828,Guillermo del Toro,Director
493922,1145520,Ari Aster,Director
6278,12523,Rob Bowman,Director
30497,10051,Tobe Hooper,Director
7518,52845,Karey Kirkpatrick,Director
7518,52870,Tim Johnson,Director
6964,17698,Nancy Meyers,Director
9563,1152,Oliver Stone,Director
11528,69741,David Mickey Evans,Director
76493,6767,Larry Charles,Director
923,14999,George A. Romero,Director
11349,18669,J. Lee Thompson,Director
4967,819,Edward Norton,Director
209112,15217,Zack Snyder,Director
15765,18069,Brian Gibson,Director
985,5602,David Lynch,Director
9081,564,Richard Linklater,Director
8512,21712,Carl Franklin,Director
399174,5655,Wes Anderson,Director
19931,39819,Wayne Wang,Director
11232,366,James Mangold,Director
1649,18357,Peter Hewitt,Director
16388,12833,Edward Burns,Director
2454,5524,Andrew Adamson,Director
19101,11218,Alfonso Cuarón,Director
8273,54584,Jesse Dylan,Director
5038,1243,Woody Allen,Director
222935,1053420,Josh Boone,Director
9663,11770,John Carpenter,Director
2771,72205,Shari Springer Berman,Director
2771,72206,Robert Pulcini,Director
59440,77003,Gavin O'Connor,Director
508442,12890,Pete Docter,Director
18971,372,Tom Stoppard,Director
64,309,Pedro Almodóvar,Director
9279,13581,Brian Levant,Director
2604,1152,Oliver Stone,Director
9362,33485,Ron Underwood,Director
951,8858,Ivan Reitman,Director
10849,1243,Woody Allen,Director
11467,18311,Joe Roth,Director
156022,20907,Antoine Fuqua,Director
9486,1230252,Peter Howitt,Director
11975,1776,Francis Ford Coppola,Director
9411,17812,Gregory Hoblit,Director
36648,3893,David S. Goyer,Director
2605,12840,John Badham,Director
4256,12987,David Zucker,Director
5137,41378,Kerry Conran,Director
10358,19303,Kevin Smith,Director
1580,2636,Alfred Hitchcock,Director
198184,82194,Neill Blomkamp,Director
11622,28904,Hugh Wilson,Director
12244,71923,Shane Acker,Director
530385,1145520,Ari Aster,Director
6557,29214,Anne Fletcher,Director
9844,57579,Don Roos,Director
9662,21768,Sylvain Chomet,Director
1667,18525,Luc Jacquet,Director
144,2303,Wim Wenders,Director
228967,54734,Evan Goldberg,Director
228967,19274,Seth Rogen,Director
9955,60922,Josh Gordon,Director
9955,60923,Will Speck,Director
10534,578,Ridley Scott,Director
4347,36588,Joe Wright,Director
9374,24,Robert Zemeckis,Director
302946,77003,Gavin O'Connor,Director
10402,64151,Mike Mitchell,Director
9928,5713,Chris Wedge,Director
10136,12964,Michael Ritchie,Director
9942,12920,David S. Ward,Director
145,42,Lars von Trier,Director
8913,56263,Mary Lambert,Director
9392,57581,Neil Marshall,Director
404,5602,David Lynch,Director
11299,56342,Shinichiro Watanabe,Director
10555,12058,Vicky Jenson,Director
10555,65629,Bibo Bergeron,Director
10555,65630,Rob Letterman,Director
11008,14692,Nick Castle,Director
2056,17867,Tom McCarthy,Director
577922,525,Christopher Nolan,Director
1551,5572,Joel Schumacher,Director
422,4415,Federico Fellini,Director
1370,16589,Peter MacDonald,Director
231,2945,Stephen Gaghan,Director
13363,76462,Richard Schenkman,Director
11517,52629,Joseph Ruben,Director
12280,6159,Ron Howard,Director
102382,87742,Marc Webb,Director
10907,4109,Michael Curtiz,Director
10907,67426,William Keighley,Director
9529,57851,Bernard Rose,Director
6623,51984,Mimi Leder,Director
11336,224,David Cronenberg,Director
9825,58712,Steve Miner,Director
2011,20709,Vincent Paronnaud,Director
2011,20659,Marjane Satrapi,Director
830,12300,Fred M. Wilcox,Director
11040,6448,Arthur Penn,Director
1250,16837,Mark Steven Johnson,Director
9382,18378,Herbert Ross,Director
8202,54025,Karyn Kusama,Director
12110,14639,Mel Brooks,Director
353486,51851,Jake Kasdan,Director
9494,57434,Amy Heckerling,Director
39538,1884,Steven Soderbergh,Director
9543,10723,Mike Newell,Director
9595,12936,Jim Abrahams,Director
14756,63571,Wilson Yip,Director
10466,24318,Richard Benjamin,Director
1788,18378,Herbert Ross,Director
707,10179,John Glen,Director
6878,6592,Duwayne Dunham,Director
11631,71068,Phyllida Lloyd,Director
10437,65298,Brian Henson,Director
260,2636,Alfred Hitchcock,Director
23048,3227,Steve Pink,Director
147,1650,François Truffaut,Director
527,7256,Lee Tamahori,Director
11673,25950,Jean-Paul Rappeneau,Director
270303,558929,David Robert Mitchell,Director
1281,141450,Mel Smith,Director
596,8500,John Ford,Director
1375,16513,John G. Avildsen,Director
1647,21370,Roger Donaldson,Director
9283,34849,Ted Demme,Director
8355,5714,Carlos Saldanha,Director
14334,102445,John Sayles,Director
8870,56154,Antony Hoffman,Director
3035,2917,James Whale,Director
299537,53068,Ryan Fleck,Director
299537,53069,Anna Boden,Director
16520,80570,Walter Lang,Director
34544,40223,Joe Carnahan,Director
10546,65602,Tim Pope,Director
376867,92784,Barry Jenkins,Director
10357,8843,Mick Jackson,Director
11062,23213,Harold Becker,Director
9091,37710,Peter Hyams,Director
10633,13563,Norman Jewison,Director
17578,488,Steven Spielberg,Director
535,7270,Adrian Lyne,Director
843,12453,Wong Kar-Wai,Director
11374,6159,Ron Howard,Director
87502,24,Robert Zemeckis,Director
14574,55299,Mark Herman,Director
10765,34611,Howard Zieff,Director
9637,1215,Raja Gosnell,Director
14412,8844,Lawrence Kasdan,Director
9620,11401,John Woo,Director
11963,2226,Sydney Pollack,Director
22803,37932,F. Gary Gray,Director
1088,15287,Niki Caro,Director
10658,686,Willard Huyck,Director
8850,52968,Russell Mulcahy,Director
338766,3055,David Mackenzie,Director
2268,3288,Chris Weitz,Director
50348,144221,Brad Furman,Director
10518,19304,John Schlesinger,Director
9440,5342,Mike Nichols,Director
12107,13426,Peter Segal,Director
12596,10723,Mike Newell,Director
11787,33064,Henry Koster,Director
51497,58189,Justin Lin,Director
11621,608,Hayao Miyazaki,Director
11329,5501,Gary Fleder,Director
8007,12028,John Moore,Director
9422,2260,Steven Zaillian,Director
15789,15775,Kevin Lima,Director
2623,18596,Taylor Hackford,Director
10747,190,Clint Eastwood,Director
310131,138781,Robert Eggers,Director
24021,27571,David Slade,Director
526,7187,Richard Donner,Director
476,5216,Gus Van Sant,Director
15764,6349,Alan J. Pakula,Director
2642,18323,Marc Lawrence,Director
2103,1884,Steven Soderbergh,Director
18239,3288,Chris Weitz,Director
11379,18179,W.D. Richter,Director
10495,16513,John G. Avildsen,Director
10110,488,Steven Spielberg,Director
1781,19012,Davis Guggenheim,Director
11597,8246,Barry Levinson,Director
9493,8858,Ivan Reitman,Director
9816,52038,Thomas Carter,Director
9801,20237,Beeban Kidron,Director
458156,40644,Chad Stahelski,Director
8649,1032,Martin Scorsese,Director
487558,5281,Spike Lee,Director
11302,1243,Woody Allen,Director
353081,9033,Christopher McQuarrie,Director
9314,28898,Michael Radford,Director
12614,1927,Blake Edwards,Director
16614,54733,Greg Mottola,Director
5689,8876,Randal Kleiser,Director
10548,65608,Leon Gast,Director
11498,11181,Kenneth Branagh,Director
11593,6729,Robert Benton,Director
10501,65629,Bibo Bergeron,Director
10501,2036264,Don Paul,Director
901,13848,Charlie Chaplin,Director
545611,1317730,Daniel Scheinert,Director
545611,1383612,Daniel Kwan,Director
39254,17825,Shawn Levy,Director
11239,68707,Masayuki Suō,Director
20758,13980,Vincente Minnelli,Director
38356,865,Michael Bay,Director
9061,56872,Arne Glimcher,Director
9516,11448,Allen Hughes,Director
9516,11447,Albert Hughes,Director
44912,10702,Martin Campbell,Director
634649,1293994,Jon Watts,Director
11846,56106,Charles Shyer,Director
9826,18254,Simon Wincer,Director
11066,68215,Reginald Hudlin,Director
9257,47640,Clark Johnson,Director
10217,56205,Atom Egoyan,Director
9836,20629,George Miller,Director
983,6593,John Huston,Director
11974,4600,Joe Dante,Director
802,240,Stanley Kubrick,Director
14506,280,Terry Gilliam,Director
4977,40333,Satoshi Kon,Director
13809,956,Guy Ritchie,Director
6615,50767,Craig Gillespie,Director
1398,8452,Andrei Tarkovsky,Director
6145,17812,Gregory Hoblit,Director
72976,488,Steven Spielberg,Director
64635,3950,Len Wiseman,Director
24795,56506,William Dear,Director
11231,56828,Christopher Cain,Director
10997,20640,Chen Kaige,Director
10013,1776,Francis Ford Coppola,Director
66,190,Clint Eastwood,Director
2043,7256,Lee Tamahori,Director
3175,240,Stanley Kubrick,Director
9609,33,Gary Sinise,Director
1360,16391,Julie Taymor,Director
9003,31211,Clive Barker,Director
9615,58189,Justin Lin,Director
10911,18669,J. Lee Thompson,Director
10157,41720,Jerry Paris,Director
3529,32427,W.S. Van Dyke,Director
76726,934803,Josh Trank,Director
11678,10702,Martin Campbell,Director
11973,21370,Roger Donaldson,Director
576,7767,Sam Peckinpah,Director
9037,56755,Patricia Birch,Director
227,1776,Francis Ford Coppola,Director
13804,58189,Justin Lin,Director
4477,6349,Alan J. Pakula,Director
39452,131617,Banksy,Director
11815,70565,Kurt Neumann,Director
10210,52405,Michael Hoffman,Director
588,8296,Christophe Gans,Director
343668,957,Matthew Vaughn,Director
13776,8246,Barry Levinson,Director
19959,7213,Jonathan Mostow,Director
372058,74091,Makoto Shinkai,Director
5723,45117,John Carney,Director
238713,116805,Paul Feig,Director
14462,16294,Jonathan Demme,Director
14052,67897,Jeff Kanew,Director
4442,280,Terry Gilliam,Director
87421,28239,David Twohy,Director
11418,57434,Amy Heckerling,Director
11335,9789,Robert Altman,Director
7007,648,Philip Kaufman,Director
23827,90591,Oren Peli,Director
11397,57604,Joel Gallen,Director
140420,8020,John Kahrs,Director
74643,67717,Michel Hazanavicius,Director
1687,9108,Don Taylor,Director
13203,54590,Steve Rash,Director
396,5342,Mike Nichols,Director
10661,17494,Dennis Dugan,Director
7555,16483,Sylvester Stallone,Director
10784,66777,Bob Fosse,Director
8011,53599,Andrew Morahan,Director
12154,1749,Leonard Nimoy,Director
10464,16853,Jessie Nelson,Director
11319,57314,Wolfgang Reitherman,Director
11319,69003,John Lounsbery,Director
11319,67607,Art Stevens,Director
11873,1032,Martin Scorsese,Director
7737,52968,Russell Mulcahy,Director
8816,5306,Lasse Hallström,Director
348350,6159,Ron Howard,Director
7300,52405,Michael Hoffman,Director
13370,13524,Christopher Guest,Director
16996,58552,Burr Steers,Director
9461,57727,Robert Clouse,Director
11976,578,Ridley Scott,Director
10860,18378,Herbert Ross,Director
3594,5572,Joel Schumacher,Director
12573,1223,Joel Coen,Director
12573,1224,Ethan Coen,Director
10404,607,Zhang Yimou,Director
10796,57134,James Wong,Director
10427,21053,John Dahl,Director
16219,63943,Rowdy Herrington,Director
11411,64508,Sidney J. Furie,Director
124905,129894,Gareth Edwards,Director
1251,190,Clint Eastwood,Director
76492,185438,Genndy Tartakovsky,Director
1439,17167,Andy Tennant,Director
8069,53767,Roger Vadim,Director
4912,1461,George Clooney,Director
9714,1215,Raja Gosnell,Director
2637,11676,Mark Pellington,Director
18480,6767,Larry Charles,Director
9016,15811,John Musker,Director
9016,15810,Ron Clements,Director
9600,1215,Raja Gosnell,Director
2074,17883,David O. Russell,Director
4512,37618,Andrew Dominik,Director
473033,227564,Benny Safdie,Director
473033,129561,Josh Safdie,Director
49529,7,Andrew Stanton,Director
10439,65310,Kenny Ortega,Director
9335,18865,Louis Leterrier,Director
593,8452,Andrei Tarkovsky,Director
9102,25735,Christian Duguay,Director
15037,13615,Harry Elfont,Director
15037,13614,Deborah Kaplan,Director
20156,56205,Atom Egoyan,Director
10644,648,Philip Kaufman,Director
9404,44916,Stanley Tong Gwai-Lai,Director
9464,22461,Vincent Gallo,Director
10388,1884,Steven Soderbergh,Director
22660,5834,Robert Stevenson,Director
11770,57607,Stephen Chow,Director
2616,11505,John Hughes,Director
65057,13235,Alexander Payne,Director
62215,42,Lars von Trier,Director
14811,13563,Norman Jewison,Director
1427,1071,Tom Tykwer,Director
9559,190,Clint Eastwood,Director
20927,10296,Michael Goldenberg,Director
7303,39819,Wayne Wang,Director
8848,21370,Roger Donaldson,Director
492188,5656,Noah Baumbach,Director
458723,291263,Jordan Peele,Director
12151,12987,David Zucker,Director
12151,3415,Jerry Zucker,Director
12151,12936,Jim Abrahams,Director
2539,3388,James L. Brooks,Director
32513,19304,John Schlesinger,Director
1923,5602,David Lynch,Director
2671,26875,Hideo Nakata,Director
2698,4499,Tom Shadyac,Director
214,2675,Darren Lynn Bousman,Director
11104,12453,Wong Kar-Wai,Director
2614,4600,Joe Dante,Director
11054,10367,John Waters,Director
522627,956,Guy Ritchie,Director
4480,20718,Claude Berri,Director
168259,2127,James Wan,Director
11557,5572,Joel Schumacher,Director
9073,56998,Dwight H. Little,Director
94329,142013,Gareth Evans,Director
24803,9248,Nora Ephron,Director
406,2406,Mathieu Kassovitz,Director
11858,14911,Penny Marshall,Director
13811,21085,Alex Proyas,Director
18444,35318,Ken Annakin,Director
11114,25558,Don Chaffey,Director
6312,8296,Christophe Gans,Director
10493,13015,Phillip Noyce,Director
10198,15810,Ron Clements,Director
10198,15811,John Musker,Director
3580,190,Clint Eastwood,Director
10440,1243,Woody Allen,Director
9358,4755,David R. Ellis,Director
9333,1723,Walter Hill,Director
9716,1243,Woody Allen,Director
8337,11770,John Carpenter,Director
11499,6159,Ron Howard,Director
398978,1032,Martin Scorsese,Director
4961,10828,Guillermo del Toro,Director
4958,4135,Robert Redford,Director
2752,7145,Michael Lehmann,Director
50456,36588,Joe Wright,Director
81310,57314,Wolfgang Reitherman,Director
2652,27571,David Slade,Director
10327,76247,Charles Herman-Wurmfeld,Director
82695,70500,Tom Hooper,Director
10326,58712,Steve Miner,Director
9873,43786,Robert Mandel,Director
334541,30711,Kenneth Lonergan,Director
2086,12840,John Badham,Director
11327,9168,Alan Parker,Director
2019,11401,John Woo,Director
12519,72624,John Duigan,Director
23629,15217,Zack Snyder,Director
11775,1223,Joel Coen,Director
445571,52935,John Francis Daley,Director
445571,1236679,Jonathan Goldstein,Director
363676,190,Clint Eastwood,Director
23631,2294,Robert Rodriguez,Director
23631,61847,Ethan Maniquis,Director
668,9868,Peter R. Hunt,Director
1970,20310,Takashi Shimizu,Director
3586,9789,Robert Altman,Director
11314,68993,Godfrey Reggio,Director
18215,14800,Jennifer Lynch,Director
2310,24,Robert Zemeckis,Director
4478,7270,Adrian Lyne,Director
11356,69300,Gene Saks,Director
763,108,Peter Jackson,Director
11228,18878,Rob Cohen,Director
12207,26775,Lau Kar-leung,Director
9882,9181,Edward Zwick,Director
7452,30309,Peter Greenaway,Director
15512,65630,Rob Letterman,Director
15512,12080,Conrad Vernon,Director
10567,65855,Ralph Zondag,Director
10567,65856,Eric Leighton,Director
9270,67367,Rian Johnson,Director
9622,17494,Dennis Dugan,Director
4722,39104,Abel Ferrara,Director
10393,26502,Howard Deutch,Director
49849,15277,Jon Favreau,Director
315635,1293994,Jon Watts,Director
335983,91268,Ruben Fleischer,Director
321612,15557,Bill Condon,Director
297802,2127,James Wan,Director
76600,2710,James Cameron,Director
141052,15217,Zack Snyder,Director
141052,12891,Joss Whedon,Director
296096,1096867,Thea Sharrock,Director
166426,20308,Espen Sandberg,Director
166426,20307,Joachim Rønning,Director
351286,51894,J. A. Bayona,Director
398818,78160,Luca Guadagnino,Director
414906,32278,Matt Reeves,Director
872585,525,Christopher Nolan,Director
332562,51329,Bradley Cooper,Director
338952,11343,David Yates,Director
497698,93286,Cate Shortland,Director
346698,45400,Greta Gerwig,Director
361743,86270,Joseph Kosinski,Director
580489,1333,Andy Serkis,Director
293167,236539,Jordan Vogt-Roberts,Director
181812,15344,J.J. Abrams,Director
791373,15217,Zack Snyder,Director
502356,1719706,Aaron Horvath,Director
502356,113901,Michael Jelenic,Director
495764,1936668,Cathy Yan,Director
301528,84496,Josh Cooley,Director
337339,37932,F. Gary Gray,Director
420818,15277,Jon Favreau,Director
453395,7623,Sam Raimi,Director
399566,98631,Adam Wingard,Director
405774,1011,Susanne Bier,Director
420817,956,Guy Ritchie,Director
566525,1144604,Destin Daniel Cretton,Director
392044,11181,Kenneth Branagh,Director
283366,510,Tim Burton,Director
454626,93364,Jeff Fowler,Director
330457,1120694,Jennifer Lee,Director
330457,15774,Chris Buck,Director
287947,1302082,David F. Sandberg,Director
568124,76595,Byron Howard,Director
568124,1318201,Jared Bush,Director
399579,2294,Robert Rodriguez,Director
337404,50767,Craig Gillespie,Director
316029,1276373,Michael Gracey,Director
550988,17825,Shawn Levy,Director
281338,32278,Matt Reeves,Director
436969,15218,James Gunn,Director
474350,1113116,Andy Muschietti,Director
646380,55710,Adam McKay,Director
126889,578,Ridley Scott,Director
512200,51851,Jake Kasdan,Director
664413,88253,Barbara Białowąs,Director
664413,1192152,Tomasz Mandes,Director
533535,17825,Shawn Levy,Director
524434,1395183,Chloé Zhao,Director
259693,2127,James Wan,Director
47971,40256,D.J. Caruso,Director
450465,11614,M. Night Shyamalan,Director
464052,6884,Patty Jenkins,Director
569094,1046497,Justin K. Thompson,Director
569094,2451598,Kemp Powers,Director
569094,89596,Joaquim Dos Santos,Director
315162,1450348,Joel Crawford,Director
508943,930567,Enrico Casarosa,Director
402900,23964,Gary Ross,Director
616037,55934,Taika Waititi,Director
38700,1399842,Bilall Fallah,Director
38700,1399841,Adil El Arbi,Director
447365,15218,James Gunn,Director
466282,72036,Susan Johnson,Director
315837,228134,Rupert Sanders,Director
396535,939147,Yeon Sang-ho,Director
615457,1169024,Ilya Naishuller,Director
328111,124748,Chris Renaud,Director
278927,15277,Jon Favreau,Director
339846,71600,Seth Gordon,Director
335797,52842,Garth Jennings,Director
336843,1179066,Wes Ball,Director
537915,1586194,Jenny Gage,Director
693134,137427,Denis Villeneuve,Director
338970,87877,Roar Uthaug,Director
340666,120615,Tom Ford,Director
337167,15890,James Foley,Director
406997,19311,Stephen Chbosky,Director
345940,12962,Jon Turteltaub,Director
603692,40644,Chad Stahelski,Director
404368,165787,Rich Moore,Director
404368,567562,Phil Johnston,Director
121856,549310,Justin Kurzel,Director
339964,59,Luc Besson,Director
300669,932248,Fede Álvarez,Director
395992,125738,Daniel Espinosa,Director
341174,15890,James Foley,Director
619264,2374023,Galder Gaztelu-Urrutia,Director
766507,568322,Dan Trachtenberg,Director
384018,40684,David Leitch,Director
718930,40684,David Leitch,Director
385128,58189,Justin Lin,Director
223702,142587,Greg Tiernan,Director
223702,12080,Conrad Vernon,Director
687163,107446,Phil Lord,Director
687163,155267,Christopher Miller,Director
324852,124747,Pierre Coffin,Director
324852,8023,Kyle Balda,Director
282035,15345,Alex Kurtzman,Director
505642,1056121,Ryan Coogler,Director
427641,132876,Brad Peyton,Director
520763,17697,John Krasinski,Director
295693,18864,Tom McGrath,Director
454983,1066705,Vince Marcello,Director
447404,65630,Rob Letterman,Director
68735,81850,Duncan Jones,Director
527774,227439,Don Hall,Director
527774,1932178,Carlos López Estrada,Director
419704,20561,James Gray,Director
370172,87257,Cary Joji Fukunaga,Director
439079,1401474,Corin Hardy,Director
320288,11092,Simon Kinberg,Director
166428,69797,Dean DeBlois,Director
507086,930707,Colin Trevorrow,Director
381283,6431,Darren Aronofsky,Director
436270,59521,Jaume Collet-Serra,Director
661374,67367,Rian Johnson,Director
337401,15287,Niki Caro,Director
335787,91268,Ruben Fleischer,Director
262504,57270,Robert Schwentke,Director
328387,142272,Henry Joost,Director
328387,142276,Ariel Schulman,Director
334543,1173102,Garth Davis,Director
460465,1828590,Simon McQuoid,Director
331482,45400,Greta Gerwig,Director
1022789,182001,Kelsey Mann,Director
334533,11154,Matt Ross,Director
43074,116805,Paul Feig,Director
373571,11012,Michael Dougherty,Director
335988,865,Michael Bay,Director
241259,26205,James Bobin,Director
424783,1033661,Travis Knight,Director
497582,173847,Harry Bradbeer,Director
390043,143059,Patrick Hughes,Director
545609,1120883,Sam Hargrave,Director
207932,6159,Ron Howard,Director
341013,40684,David Leitch,Director
140300,142312,Jennifer Yuh Nelson,Director
140300,1262481,Alessandro Carloni,Director
624860,9340,Lana Wachowski,Director
423108,1607672,Michael Chaves,Director
508439,225976,Dan Scanlon,Director
440021,54248,Christopher Landon,Director
593643,57199,Mark Mylod,Director
512195,57633,Rawson Marshall Thurber,Director
258489,11343,David Yates,Director
420809,20307,Joachim Rønning,Director
47933,6046,Roland Emmerich,Director
1184918,66193,Chris Sanders,Director
260514,1443386,Brian Fee,Director
406990,76927,Tommy Wirkola,Director
333484,20907,Antoine Fuqua,Director
385687,18865,Louis Leterrier,Director
302699,57633,Rawson Marshall Thurber,Director
401981,10943,Francis Lawrence,Director
933260,1607016,Coralie Fargeat,Director
570670,2128,Leigh Whannell,Director
338967,91268,Ruben Fleischer,Director
324668,25598,Paul Greengrass,Director
449176,88967,Greg Berlanti,Director
451048,59521,Jaume Collet-Serra,Director
637649,956,Guy Ritchie,Director
389015,50767,Craig Gillespie,Director
274857,956,Guy Ritchie,Director
346685,55789,Tate Taylor,Director
345887,20907,Antoine Fuqua,Director
299687,111588,J Blakeson,Director
396422,1302082,David F. Sandberg,Director
640146,59026,Peyton Reed,Director
400106,19769,David Ayer,Director
756999,55499,Scott Derrickson,Director
400928,87742,Marc Webb,Director
375262,122423,Yorgos Lanthimos,Director
508947,2009739,Domee Shi,Director
675353,93364,Jeff Fowler,Director
527641,88675,Justin Baldoni,Director
395834,1215399,Taylor Sheridan,Director
480530,1551545,Steven Caple Jr.,Director
567609,66681,Matt Bettinelli-Olpin,Director
567609,1039527,Tyler Gillett,Director
290859,55252,Tim Miller,Director
559969,66633,Vince Gilligan,Director
369972,136495,Damien Chazelle,Director
503919,138781,Robert Eggers,Director
792307,122423,Yorgos Lanthimos,Director
308266,57130,Todd Phillips,Director
311324,607,Zhang Yimou,Director
353491,74752,Nikolaj Arcel,Director
399404,36588,Joe Wright,Director
345920,5065,David Frankel,Director
316727,53120,James DeMonaco,Director
453405,1614,Ang Lee,Director
1339713,2381985,Curry Barker,Director
324849,144816,Chris McKay,Director
976573,21198,Peter Sohn,Director
524047,76422,Ric Roman Waugh,Director
310307,54040,John Lee Hancock,Director
613504,11873,Roger Kumble,Director
479455,37932,F. Gary Gray,Director
268896,1213074,Steven S. DeKnight,Director
343611,9181,Edward Zwick,Director
504172,190,Clint Eastwood,Director
1061474,15218,James Gunn,Director
447200,57633,Rawson Marshall Thurber,Director
332567,59521,Jaume Collet-Serra,Director
667538,1551545,Steven Caple Jr.,Director
575264,9033,Christopher McQuarrie,Director
338762,1773871,David S. F. Wilson,Director
428078,1419579,Christian Rivers,Director
274855,8676,Dean Devlin,Director
425909,52443,Jason Reitman,Director
509967,865,Michael Bay,Director
639933,138781,Robert Eggers,Director
346910,1108,Shane Black,Director
298618,1113116,Andy Muschietti,Director
338953,11343,David Yates,Director
500664,2128,Leigh Whannell,Director
476669,957,Matthew Vaughn,Director
267860,132239,Babak Najafi,Director
786892,20629,George Miller,Director
507089,2103746,Emma Tammi,Director
583083,1066705,Vince Marcello,Director
762504,291263,Jordan Peele,Director
1233413,1056121,Ryan Coogler,Director
522681,1306608,Adam Robitel,Director
424139,64141,David Gordon Green,Director
696806,17825,Shawn Levy,Director
411088,1051305,Oriol Paulo,Director
290595,1454884,Cedric Nicolas-Troyan,Director
337170,11694,Doug Liman,Director
504608,974,Dexter Fletcher,Director
501170,551463,Mike Flanagan,Director
296524,36602,Peter Berg,Director
631843,11614,M. Night Shyamalan,Director
446354,488,Steven Spielberg,Director
536554,1288796,Gerard Johnstone,Director
526896,125738,Daniel Espinosa,Director
278154,229962,Michael Thurmeier,Director
547016,71947,Gina Prince-Bythewood,Director
376570,551463,Mike Flanagan,Director
493529,52935,John Francis Daley,Director
493529,1236679,Jonathan Goldstein,Director
49046,221522,Edward Berger,Director
514999,1254001,Kyle Newacheck,Director
438695,52842,Garth Jennings,Director
785084,6431,Darren Aronofsky,Director
369885,24,Robert Zemeckis,Director
397243,135113,André Øvredal,Director
945961,932248,Fede Álvarez,Director
985939,90812,Scott Mann,Director
823464,98631,Adam Wingard,Director
508965,124749,Sergio Pablos,Director
400155,185438,Genndy Tartakovsky,Director
302401,1152,Oliver Stone,Director
399035,59521,Jaume Collet-Serra,Director
558449,578,Ridley Scott,Director
305470,1099862,Dean Israelite,Director
484247,116805,Paul Feig,Director
325133,52934,Nicholas Stoller,Director
378064,1072778,Naoko Yamada,Director
